date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:39:42	48392/48392	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Feb%202014%2023:12:36%20GMT	http://www.montere.it/assets/img/storia-1992.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/storia-1992.png	(from http://www.montere.it/?page_id=4838&lang=en)
09:39:47	28594/28594	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Feb%202014%2023:12:37%20GMT	http://www.montere.it/assets/img/storia-1998-1.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/storia-1998-1.png	(from http://www.montere.it/?page_id=4838&lang=en)
09:39:49	234251/234251	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202014%2000:57:15%20GMT	http://www.montere.it/wp-content/uploads/2014/02/header-24.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/02/header-24.jpg	(from http://www.montere.it/?page_id=4833&lang=en)
09:39:51	187464/187464	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202014%2001:01:19%20GMT	http://www.montere.it/wp-content/uploads/2014/02/header-25.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/02/header-25.jpg	(from http://www.montere.it/?page_id=4838&lang=en)
09:39:55	17981/17981	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Feb%202014%2023:12:40%20GMT	http://www.montere.it/assets/img/storia-2003.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/storia-2003.png	(from http://www.montere.it/?page_id=4838&lang=en)
09:39:56	346994/346994	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Feb%202014%2016:47:55%20GMT	http://www.montere.it/wp-content/uploads/2014/02/header-31.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/02/header-31.jpg	(from http://www.montere.it/?page_id=4876&lang=en)
09:39:56	45603/45603	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Feb%202014%2023:12:39%20GMT	http://www.montere.it/assets/img/storia-1999-2.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/storia-1999-2.png	(from http://www.montere.it/?page_id=4838&lang=en)
09:39:57	62984/62984	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Feb%202014%2023:12:38%20GMT	http://www.montere.it/assets/img/storia-1998-2.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/storia-1998-2.png	(from http://www.montere.it/?page_id=4838&lang=en)
09:39:57	21358/21358	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Feb%202014%2023:12:40%20GMT	http://www.montere.it/assets/img/storia-2005.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/storia-2005.png	(from http://www.montere.it/?page_id=4838&lang=en)
09:40:01	14556/14556	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Feb%202014%2007:40:59%20GMT	http://www.montere.it/assets/img/storia-2009.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/storia-2009.png	(from http://www.montere.it/?page_id=4838&lang=en)
09:40:02	57933/57933	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Feb%202014%2023:12:42%20GMT	http://www.montere.it/assets/img/storia-2006.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/storia-2006.png	(from http://www.montere.it/?page_id=4838&lang=en)
09:40:05	49752/49752	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Feb%202014%2023:12:43%20GMT	http://www.montere.it/assets/img/storia-2007.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/storia-2007.png	(from http://www.montere.it/?page_id=4838&lang=en)
09:40:07	37524/37524	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Nov%202015%2011:04:29%20GMT	http://www.montere.it/wp-content/uploads/2015/11/storia-2015.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/11/storia-2015.png	(from http://www.montere.it/?page_id=4838&lang=en)
09:40:08	58633/58633	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Feb%202014%2014:56:50%20GMT	http://www.montere.it/wp-content/uploads/2014/02/storia-2002.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/02/storia-2002.png	(from http://www.montere.it/?page_id=4838&lang=en)
09:40:08	14631/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:04%20GMT	http://www.montere.it/?page_id=4838&lang=it	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index58c6.html	(from http://www.montere.it/?page_id=4838&lang=en)
09:40:13	26293/26293	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Apr%202017%2013:39:18%20GMT	http://www.montere.it/wp-content/uploads/2017/04/111-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2017/04/111-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:40:14	16166/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:08%20GMT	http://www.montere.it/?p=5817&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexc0da.html	(from http://www.montere.it/?cat=18&lang=en)
09:40:15	30786/30786	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Apr%202017%2008:56:23%20GMT	http://www.montere.it/wp-content/uploads/2017/04/P_20170318_153741-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2017/04/P_20170318_153741-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:40:18	25012/25012	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202017%2014:10:46%20GMT	http://www.montere.it/wp-content/uploads/2017/03/risotto-al-bleu-daoste-1-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2017/03/risotto-al-bleu-daoste-1-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:40:18	15919/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:14%20GMT	http://www.montere.it/?p=5813&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexcb66.html	(from http://www.montere.it/?cat=18&lang=en)
09:40:21	16762/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:16%20GMT	http://www.montere.it/?p=5807&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexe115.html	(from http://www.montere.it/?cat=18&lang=en)
09:40:22	22803/22803	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Mar%202017%2008:06:24%20GMT	http://www.montere.it/wp-content/uploads/2017/03/P1160730-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2017/03/P1160730-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:40:23	16834/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:19%20GMT	http://www.montere.it/?p=5803&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexea91.html	(from http://www.montere.it/?cat=18&lang=en)
09:40:25	26433/26433	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Mar%202017%2008:28:35%20GMT	http://www.montere.it/wp-content/uploads/2017/03/mini-muffin-alle-prugne-secche-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2017/03/mini-muffin-alle-prugne-secche-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:40:27	22280/22280	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Feb%202017%2010:01:40%20GMT	http://www.montere.it/wp-content/uploads/2017/02/2Trilogy-di-S.Valentino-antipasto-a-sorpresa-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2017/02/2Trilogy-di-S.Valentino-antipasto-a-sorpresa-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:40:27	16886/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:23%20GMT	http://www.montere.it/?p=5796&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index4b46.html	(from http://www.montere.it/?cat=18&lang=en)
09:40:31	28841/28841	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Jan%202017%2012:56:49%20GMT	http://www.montere.it/wp-content/uploads/2017/01/2bomboloni-con-confettura-720x481-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2017/01/2bomboloni-con-confettura-720x481-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:40:31	18067/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:26%20GMT	http://www.montere.it/?p=5791&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index2a5c.html	(from http://www.montere.it/?cat=18&lang=en)
09:40:32	17675/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:28%20GMT	http://www.montere.it/?p=5783&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index65ca.html	(from http://www.montere.it/?cat=18&lang=en)
09:40:35	28517/28517	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Jan%202017%2009:27:45%20GMT	http://www.montere.it/wp-content/uploads/2017/01/QUESTA2-1-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2017/01/QUESTA2-1-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:40:36	16980/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:32%20GMT	http://www.montere.it/?p=5777&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexadad.html	(from http://www.montere.it/?cat=18&lang=en)
09:40:38	34748/34748	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Dec%202016%2013:40:20%20GMT	http://www.montere.it/wp-content/uploads/2016/12/DSCN8293-1-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2016/12/DSCN8293-1-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:40:40	16310/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:36%20GMT	http://www.montere.it/?p=5773&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexf8b7.html	(from http://www.montere.it/?cat=18&lang=en)
09:40:40	27943/27943	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Dec%202016%2009:54:07%20GMT	http://www.montere.it/wp-content/uploads/2016/12/P1160302-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2016/12/P1160302-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:40:44	16950/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:39%20GMT	http://www.montere.it/?p=5764&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index3dce.html	(from http://www.montere.it/?cat=18&lang=en)
09:40:45	26599/26599	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Aug%202016%2014:03:38%20GMT	http://www.montere.it/wp-content/uploads/2016/08/biscmar2-Copia-800x533-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2016/08/biscmar2-Copia-800x533-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:40:45	16773/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:41%20GMT	http://www.montere.it/?p=5754&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index7072.html	(from http://www.montere.it/?cat=18&lang=en)
09:40:48	27399/27399	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202016%2007:33:27%20GMT	http://www.montere.it/wp-content/uploads/2016/04/pru4-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2016/04/pru4-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:40:49	27629/27629	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Mar%202016%2007:46:03%20GMT	http://www.montere.it/wp-content/uploads/2016/03/12810145_964887450274469_1302140924_o-1-768x511-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2016/03/12810145_964887450274469_1302140924_o-1-768x511-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:40:50	15905/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:46%20GMT	http://www.montere.it/?p=5743&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index7bd2.html	(from http://www.montere.it/?cat=18&lang=en)
09:40:53	17070/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:49%20GMT	http://www.montere.it/?p=5736&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index1f2a.html	(from http://www.montere.it/?cat=18&lang=en)
09:40:54	31333/31333	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Feb%202016%2008:59:34%20GMT	http://www.montere.it/wp-content/uploads/2016/02/decotto-alla-malva-2-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2016/02/decotto-alla-malva-2-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:40:55	17017/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:51%20GMT	http://www.montere.it/?p=5731&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexe47d.html	(from http://www.montere.it/?cat=18&lang=en)
09:40:56	16892/16892	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Feb%202016%2007:48:01%20GMT	http://www.montere.it/wp-content/uploads/2016/02/IMG_0457-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2016/02/IMG_0457-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:40:58	16618/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:55%20GMT	http://www.montere.it/?p=5725&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexe80d.html	(from http://www.montere.it/?cat=18&lang=en)
09:40:58	16590/16590	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jan%202016%2012:46:36%20GMT	http://www.montere.it/wp-content/uploads/2016/01/ciambellaprugne3-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2016/01/ciambellaprugne3-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:00	16654/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:56%20GMT	http://www.montere.it/?p=5710&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index5ac2.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:03	32339/32339	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202015%2015:02:12%20GMT	http://www.montere.it/wp-content/uploads/2015/12/coniglio-prugne-e-funghi-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/12/coniglio-prugne-e-funghi-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:04	18905/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:40:59%20GMT	http://www.montere.it/?p=5700&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index3172.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:05	27155/27155	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Nov%202015%2007:40:45%20GMT	http://www.montere.it/wp-content/uploads/2015/11/frittelle-banane-prugne-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/11/frittelle-banane-prugne-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:05	529088/529088	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Jan%202014%2002:26:25%20GMT	http://www.montere.it/wp-content/uploads/2014/01/header-5.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/01/header-5.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:07	15806/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:41:04%20GMT	http://www.montere.it/?p=5695&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index7c82.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:08	34816/34816	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jan%202016%2008:49:37%20GMT	http://www.montere.it/wp-content/uploads/2015/11/Insalata-di-arance1-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/11/Insalata-di-arance1-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:08	19638/19638	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Nov%202015%2008:30:21%20GMT	http://www.montere.it/wp-content/uploads/2015/11/DSC_0831piccola-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/11/DSC_0831piccola-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:09	16744/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:41:06%20GMT	http://www.montere.it/?p=5690&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index3375.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:10	16030/16030	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Nov%202015%2007:58:32%20GMT	http://www.montere.it/wp-content/uploads/2015/11/scones-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/11/scones-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:11	18705/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:41:09%20GMT	http://www.montere.it/?p=5685&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index6cfa.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:13	36091/36091	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Oct%202015%2007:26:25%20GMT	http://www.montere.it/wp-content/uploads/2015/10/IMG_0605-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/10/IMG_0605-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:16	17808/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:41:09%20GMT	http://www.montere.it/?p=5677&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index4f6d.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:16	16813/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:41:11%20GMT	http://www.montere.it/?p=5669&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexb6d8.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:16	26842/26842	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Oct%202015%2010:22:41%20GMT	http://www.montere.it/wp-content/uploads/2015/10/cookies-morbidi-alle-prugne.blog_-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/10/cookies-morbidi-alle-prugne.blog_-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:17	17222/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:41:14%20GMT	http://www.montere.it/?p=5662&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index9861.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:18	20535/20535	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Oct%202015%2011:59:55%20GMT	http://www.montere.it/wp-content/uploads/2015/10/DSC_0762piccola-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/10/DSC_0762piccola-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:19	25562/25562	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jan%202016%2008:52:07%20GMT	http://www.montere.it/wp-content/uploads/2015/09/morbidosi1-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/09/morbidosi1-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:20	24295/24295	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Sep%202015%2008:15:42%20GMT	http://www.montere.it/wp-content/uploads/2015/09/biscotti-con-marmellata-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/09/biscotti-con-marmellata-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:20	16743/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:41:18%20GMT	http://www.montere.it/?p=5658&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index8dea.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:22	28562/28562	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Sep%202015%2013:44:12%20GMT	http://www.montere.it/wp-content/uploads/2015/09/maiale-con-prugne-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/09/maiale-con-prugne-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:24	18546/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:41:18%20GMT	http://www.montere.it/?p=5655&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index8b4a.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:24	16294/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:41:20%20GMT	http://www.montere.it/?p=5648&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexc486.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:25	16439/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:41:21%20GMT	http://www.montere.it/?p=5642&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index26d4.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:26	23426/23426	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jan%202016%2009:24:32%20GMT	http://www.montere.it/wp-content/uploads/2015/08/Involtini-di-pollo11-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/08/Involtini-di-pollo11-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:28	16244/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:41:25%20GMT	http://www.montere.it/?p=5639&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index1c68.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:28	26763/26763	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202015%2011:57:22%20GMT	http://www.montere.it/wp-content/uploads/2015/08/torta-con-prugne-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/08/torta-con-prugne-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:28	23563/23563	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Aug%202015%2006:26:32%20GMT	http://www.montere.it/wp-content/uploads/2015/08/tortino-integrale-e1439131700932-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/08/tortino-integrale-e1439131700932-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:29	15557/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:41:26%20GMT	http://www.montere.it/?p=5635&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index0730.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:30	27133/27133	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Aug%202015%2015:06:55%20GMT	http://www.montere.it/wp-content/uploads/2015/08/crostata-morbida-alle-prugne-e1439024438800-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/08/crostata-morbida-alle-prugne-e1439024438800-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:32	16426/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:41:29%20GMT	http://www.montere.it/?p=5627&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index42c9.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:33	15910/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:41:29%20GMT	http://www.montere.it/?p=5631&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index5b99-2.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:33	34640/34640	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jun%202015%2008:43:28%20GMT	http://www.montere.it/wp-content/uploads/2015/06/Cornetti-alla-marmellata-3-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/06/Cornetti-alla-marmellata-3-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:35	32307/32307	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jun%202015%2006:57:54%20GMT	http://www.montere.it/wp-content/uploads/2015/06/05055555-1024x768-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/06/05055555-1024x768-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:36	16980/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:41:31%20GMT	http://www.montere.it/?p=5605&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index55f1.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:37	16710/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:41:34%20GMT	http://www.montere.it/?p=5542&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexa7ab.html	(from http://www.montere.it/?cat=18&lang=en)
09:41:37	31731/31731	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20May%202015%2006:41:43%20GMT	http://www.montere.it/wp-content/uploads/2015/05/ciambella-prugne-secche-1-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/05/ciambella-prugne-secche-1-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
09:41:39	30268/30268	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20May%202015%2008:49:06%20GMT	http://www.montere.it/wp-content/uploads/2015/05/Pan-brioche-integrale-prugne-secche-360x240.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/05/Pan-brioche-integrale-prugne-secche-360x240.jpg	(from http://www.montere.it/?cat=18&lang=en)
